13,6,0.9,188.08,6.77,24.419999999999987,1,1,1.0
13,3,96.56,0.47,221.89999999999998,61.14,1,1,1.0
13,4,316.62,0.15,387.43999999999994,114.17999999999999,1,1,1.0
14,5,736.4,150.2,223.38,121.69999999999999,1,1,1.0
14,6,0.0,178.1,15.2,34.400000000000006,1,1,1.0
14,3,96.56,0.47,221.89999999999998,61.04,1,1,1.0
14,4,316.62,0.15,387.41999999999996,114.17999999999999,1,1,1.0
15,5,697.18,144.1,262.82000000000005,115.6,1,1,1.0
15,6,0.0,165.0,32.7,71.69999999999999,1,1,1.0
15,3,96.56,0.47,221.89999999999998,60.95,1,1,1.0
15,4,316.62,0.15,387.4,114.17999999999999,1,1,1.0
16,5,657.9,136.0,272.30000000000007,114.9,1,1,1.0
16,6,0.0,167.21,51.4,86.98999999999998,1,1,1.0
16,3,96.56,0.47,221.89999999999998,60.85,1,1,1.0
16,4,316.62,0.15,387.37,114.17999999999999,1,1,1.0
17,5,618.0,127.9,264.1,112.19999999999999,1,1,1.0
17,6,0.0,163.5,71.4,104.39999999999998,1,1,1.0
17,3,96.56,0.47,221.89999999999998,60.76,1,1,1.0
17,4,316.62,0.15,387.35,114.17999999999999,1,1,1.0
18,5,584.2,120.5,245.79999999999995,109.4,1,1,1.0
18,6,0.0,166.6,93.5,112.79999999999998,1,1,1.0
18,3,96.56,0.47,221.89999999999998,60.660000000000004,1,1,1.0
18,4,316.62,0.15,387.33000000000004,114.17999999999999,1,1,1.0
19,5,549.0,112.34,235.70000000000005,104.0,1,1,1.0
19,6,0.0,173.9,115.6,117.79999999999998,1,1,1.0
19,3,96.56,0.47,221.89999999999998,60.57,1,1,1.0
19,4,316.62,0.15,387.30999999999995,114.17999999999999,1,1,1.0
20,5,517.2,111.7,229.5999999999999,99.89999999999999,1,1,1.0
20,6,0.0,181.4,139.4,123.99999999999997,1,1,1.0
20,3,96.56,0.47,221.89999999999998,60.480000000000004,1,1,1.0
20,4,316.62,0.15,387.28999999999996,114.17999999999999,1,1,1.0
21,5,485.4,109.0,224.20000000000005,94.5,1,1,1.0
21,6,0.0,189.2,165.1,130.5,1,1,1.0
21,3,96.56,0.47,221.89999999999998,60.38,1,1,1.0
21,4,316.62,0.15,387.27,114.17999999999999,1,1,1.0
22,5,454.9,102.9,216.20000000000005,93.19999999999999,1,1,1.0
22,6,0.56,197.56,193.84,138.33999999999997,1,1,1.0
22,3,96.56,0.47,221.89999999999998,60.29,1,1,1.0
22,4,316.62,0.15,387.25,114.17999999999999,1,1,1.0
23,5,429.15,96.8,205.35000000000002,90.50000000000001,1,1,1.0
23,6,12.6,207.1,211.4,143.6,1,1,1.0
23,3,96.56,0.47,221.89999999999998,60.19,1,1,1.0
23,4,316.62,0.15,387.23,114.17999999999999,1,1,1.0
24,5,402.8,92.1,197.90000000000003,88.4,1,1,1.0
24,6,35.0,216.9,226.2,151.1,1,1,1.0
24,3,96.56,0.47,221.89999999999998,60.1,1,1,1.0
24,4,316.62,0.15,387.21000000000004,114.17999999999999,1,1,1.0
25,5,376.4,88.0,191.80000000000007,86.4,1,1,1.0
25,6,59.2,227.3,235.8,161.89999999999998,1,1,1.0
25,3,96.56,0.47,221.89999999999998,60.01,1,1,1.0
25,4,316.62,0.15,387.18999999999994,114.17999999999999,1,1,1.0
26,5,352.72,85.3,184.38,81.00000000000001,1,1,1.0
26,6,83.87,237.3,253.60000000000002,174.0,1,1,1.0
26,3,96.56,0.47,221.89999999999998,59.910000000000004,1,1,1.0
26,4,316.62,0.15,387.15999999999997,114.17999999999999,1,1,1.0
27,5,331.7,80.6,179.0,80.30000000000001,1,1,1.0
27,6,110.7,246.8,272.2,186.09999999999997,1,1,1.0
27,3,96.56,0.47,221.89999999999998,59.82,1,1,1.0
27,4,316.62,0.15,387.14,114.17999999999999,1,1,1.0
28,5,308.7,77.2,172.2,78.3,1,1,1.0
28,6,140.1,262.4,296.4,199.3,1,1,1.0
28,3,96.56,0.47,221.89999999999998,59.72,1,1,1.0
28,4,316.62,0.15,387.12,114.17999999999999,1,1,1.0
29,5,289.1,74.5,166.09999999999997,74.9,1,1,1.0
29,6,175.0,277.8,317.1,209.39999999999998,1,1,1.0
29,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
29,4,316.62,0.15,387.1,114.17999999999999,1,1,1.0
30,5,270.2,71.1,162.0,72.9,1,1,1.0
30,6,211.85,295.22,346.0,224.17999999999995,1,1,1.0
30,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
30,4,316.62,0.15,387.08000000000004,114.17999999999999,1,1,1.0
31,5,250.6,68.4,156.6,70.9,1,1,1.0
31,6,251.4,308.0,372.9,232.0,1,1,1.0
31,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
31,4,316.62,0.15,386.98,109.94999999999999,1,1,1.0
32,5,231.7,64.3,153.2,70.3,1,1,1.0
32,6,295.4,326.8,406.1,213.2,1,1,1.0
32,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
32,4,316.62,0.15,386.88,109.47999999999999,1,1,1.0
33,5,216.1,58.9,147.1,70.29999999999998,1,1,1.0
33,6,344.8,346.5,422.3,193.5,1,1,1.0
33,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
33,4,316.62,0.15,386.78,109.0,1,1,1.0
34,5,198.5,56.9,140.3,68.9,1,1,1.0
34,6,404.0,366.2,443.79999999999995,173.8,1,1,1.0
34,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
34,4,316.62,0.15,386.67999999999995,108.53,1,1,1.0
35,5,183.6,56.9,136.29999999999998,63.50000000000001,1,1,1.0
35,6,469.52,391.3,450.98,148.7,1,1,1.0
35,7,649.55,133.41,39.430000000000064,59.640000000000015,1,1,1.0
35,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
35,4,316.62,0.15,386.58000000000004,108.05,1,1,1.0
36,5,168.0,56.2,133.60000000000002,61.5,1,1,1.0
36,6,537.7,418.2,405.29999999999995,121.80000000000001,1,1,1.0
36,7,611.6,133.41,77.38,59.640000000000015,1,1,1.0
36,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
36,4,316.62,0.15,386.48,107.58,1,1,1.0
37,5,154.5,50.8,127.5,62.8,1,1,1.0
37,6,624.8,451.39,335.20000000000005,88.61000000000001,1,1,1.0
37,7,575.7,102.6,113.27999999999997,80.30000000000001,1,1,1.0
37,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
37,4,316.62,0.15,386.38,107.1,1,1,1.0
38,5,140.3,50.8,127.69999999999999,59.400000000000006,1,1,1.0
38,6,734.41,479.74,225.59000000000003,60.25999999999999,1,1,1.0
38,7,545.4,95.0,143.58000000000004,93.0,1,1,1.0
38,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
38,4,316.62,0.15,386.28,106.63,1,1,1.0
39,6,835.0,511.4,125.0,28.600000000000023,1,1,1.0
39,5,128.61,47.09,120.69999999999999,58.0,1,1,1.0
39,7,512.5,88.4,176.48000000000002,92.5,1,1,1.0
39,3,96.56,0.47,221.89999999999998,59.63,1,1,1.0
39,4,316.62,0.15,386.17999999999995,106.14999999999999,1,1,1.0
40,5,115.2,46.1,117.99999999999999,55.9,1,1,1.0
40,7,482.2,83.31,195.15000000000003,90.99000000000001,1,1,1.0
40,3,96.56,0.47,221.89999999999998,59.63,1,1,0.0
40,4,316.62,0.15,386.08000000000004,108.16,1,1,1.0
41,5,101.7,44.7,115.89999999999999,55.89999999999999,1,1,1.0
41,7,450.4,77.8,195.60000000000002,88.89999999999999,1,1,1.0
41,3,96.56,0.47,222.94,56.13,1,1,0.0
41,4,316.62,0.15,385.98,110.16999999999999,1,1,1.0
42,5,88.8,40.6,111.89999999999999,54.6,1,1,1.0
42,7,424.6,72.7,184.0,85.39999999999999,1,1,1.0
42,3,96.56,0.47,222.64999999999998,56.13,1,1,0.0
42,4,316.62,0.15,385.88,112.16999999999999,1,1,1.0
43,5,75.9,40.6,111.29999999999998,53.199999999999996,1,1,1.0
43,7,397.3,73.71,180.49999999999994,79.29,1,1,1.0
43,3,96.56,0.47,222.36,56.13,1,1,0.0
43,4,316.62,0.15,385.78,114.17999999999999,1,1,1.0
44,5,67.75,35.19,106.6,55.900000000000006,1,1,1.0
44,7,371.0,65.6,173.89999999999998,81.30000000000001,1,1,1.0
44,3,96.56,0.47,222.07,56.13,1,1,0.0
44,4,316.62,0.15,385.52,112.14999999999999,1,1,1.0
45,5,55.6,35.19,103.20000000000002,53.91,1,1,1.0
45,7,347.7,65.6,166.90000000000003,74.70000000000002,1,1,1.0
45,3,96.56,0.47,221.77999999999997,56.13,1,1,0.0
45,4,316.62,0.15,385.26,110.11999999999999,1,1,1.0
46,5,43.4,33.8,102.5,51.900000000000006,1,1,1.0
46,7,323.9,60.5,163.40000000000003,73.69999999999999,1,1,1.0
46,3,96.56,0.47,221.49,56.13,1,1,0.0
46,4,316.62,0.15,384.99,108.08,1,1,1.0
47,5,31.9,31.77,102.5,51.900000000000006,1,1,1.0
47,7,305.7,54.9,152.3,74.19999999999999,1,1,1.0
47,3,96.56,0.47,221.2,56.13,1,1,0.0
47,4,316.62,0.15,384.73,106.05,1,1,1.0
48,5,23.8,29.7,99.8,51.3,1,1,1.0
48,7,280.9,54.9,154.90000000000003,70.69999999999999,1,1,1.0
48,3,96.56,0.47,220.91000000000003,56.13,1,1,0.0
48,4,316.62,0.15,384.47,107.75,1,1,1.0
49,5,14.3,29.7,96.4,48.599999999999994,1,1,1.0
49,7,263.7,50.9,145.8,69.1,1,1,1.0
49,3,96.56,0.47,220.62,56.13,1,1,0.0
49,4,316.62,0.15,384.21000000000004,108.25,1,1,1.0
50,5,4.8,25.6,93.0,49.99999999999999,1,1,1.0
50,7,248.0,50.9,135.7,65.6,1,1,1.0
50,3,96.56,0.47,220.32999999999998,56.13,1,1,0.0
50,4,316.62,0.15,383.93999999999994,108.14999999999999,1,1,1.0
51,5,0.1,25.6,86.9,49.99999999999999,1,1,1.0
51,7,228.29,45.8,135.70000000000002,67.16,1,1,1.0
51,3,96.56,0.47,220.05,56.13,1,1,0.0
51,4,316.62,0.15,383.67999999999995,108.14999999999999,1,1,1.0
52,5,0.1,22.2,77.4,47.3,1,1,1.0
52,7,212.1,42.3,129.6,65.60000000000001,1,1,1.0
52,3,96.56,0.47,219.76,56.13,1,1,0.0
52,4,316.62,0.15,383.67999999999995,107.25,1,1,1.0
53,5,0.1,22.2,70.0,47.3,1,1,1.0
53,7,196.4,40.8,125.6,65.10000000000001,1,1,1.0
53,3,96.56,0.47,219.46999999999997,56.13,1,1,0.0
53,4,316.62,0.15,383.67999999999995,107.85,1,1,1.0
54,5,0.1,21.5,57.8,44.599999999999994,1,1,1.0
54,7,179.2,36.2,123.10000000000002,65.7,1,1,1.0
54,3,96.56,0.47,219.18,56.13,1,1,0.0
54,4,316.62,0.15,383.67999999999995,107.64999999999999,1,1,1.0
55,5,0.1,19.5,51.0,46.599999999999994,1,1,1.0
55,7,165.6,36.2,119.50000000000003,63.2,1,1,1.0
55,3,96.56,0.47,218.89,56.13,1,1,0.0
55,4,316.62,0.15,383.67999999999995,107.44999999999999,1,1,1.0
56,5,0.1,19.5,40.8,43.2,1,1,1.0
56,7,152.0,36.2,115.39999999999998,60.2,1,1,1.0
56,3,96.56,0.47,218.60000000000002,56.13,1,1,0.0
56,4,316.62,0.15,383.67999999999995,108.05,1,1,1.0
57,5,0.1,19.5,31.299999999999997,43.2,1,1,1.0
57,7,136.8,36.2,113.39999999999998,57.2,1,1,1.0
57,3,96.56,0.47,218.31,56.13,1,1,0.0
57,4,316.62,0.15,383.67999999999995,108.64999999999999,1,1,1.0
58,5,0.1,20.2,23.2,39.8,1,1,1.0
58,7,127.7,36.2,106.8,55.2,1,1,1.0
58,3,96.56,0.47,218.01999999999998,56.13,1,1,0.0
58,4,316.62,0.15,383.67999999999995,108.47999999999999,1,1,1.0
59,5,0.1,23.6,15.8,32.3,1,1,1.0
59,7,113.5,33.2,105.80000000000001,56.2,1,1,1.0
59,3,96.56,0.47,217.73000000000002,56.13,1,1,0.0
59,4,316.62,0.15,383.67999999999995,108.32,1,1,1.0
60,5,0.1,23.6,6.300000000000001,32.3,1,1,1.0
60,7,101.4,33.2,101.19999999999999,53.7,1,1,1.0
60,3,96.56,0.47,217.44,56.13,1,1,0.0
60,4,316.62,0.15,383.67999999999995,108.14999999999999,1,1,1.0
